Description,Revenue,Revenue_Percentage,Cumulative_Percentage,ABC_Category
WHITE CHRYSANTHEMUMS ART FLOWER,79.80000000000001,8.954795883359232e-06,0.997088902126387,C - Low Value
ANT SILVER LIME GREEN BOUDICCA RING,79.65,8.93796356027021e-06,0.9970978400899473,C - Low Value
GOLD M PEARL  ORBIT NECKLACE,79.6,8.932352785907202e-06,0.9971067724427332,C - Low Value
SILVER/MOP ORBIT NECKLACE,79.6,8.932352785907202e-06,0.997115704795519,C - Low Value
GOLDIE LOOKING MIRROR,79.2,8.887466591003146e-06,0.99712459226211,C - Low Value
VINTAGE ZINC WATERING CAN SMALL,79.2,8.887466591003146e-06,0.997133479728701,C - Low Value
RED PEONY CUSHION COVER ,79.05000000000001,8.870634267914127e-06,0.9971423503629689,C - Low Value
STRIPES DESIGN MONKEY DOLL,79.05,8.870634267914125e-06,0.9971512209972369,C - Low Value
FLORAL BATHROOM SET,78.75,8.836969621736082e-06,0.9971600579668586,C - Low Value
BEACH HUT KEY CABINET,78.75,8.836969621736082e-06,0.9971688949364803,C - Low Value
BEADED CRYSTAL HEART BLUE ON STICK,78.71,8.832481002245676e-06,0.9971777274174826,C - Low Value
CLASSIC CROME BICYCLE BELL ,77.4,8.685478713934893e-06,0.9971864128961965,C - Low Value
GREEN HEART OF GLASS BRACELET,77.35,8.679867939571886e-06,0.9971950927641361,C - Low Value
NUMBER TILE VINTAGE FONT 8,77.14,8.656302687247255e-06,0.9972037490668233,C - Low Value
GOLD/M.O.P PENDANT ORBIT NECKLACE,76.5,8.584484775400765e-06,0.9972123335515987,C - Low Value
TROPICAL LUGGAGE TAG,76.39,8.57214107180215e-06,0.9972209056926704,C - Low Value
FROG CANDLE,76.25,8.55643090358573e-06,0.997229462123574,C - Low Value
DAISY HAIR BAND,75.89999999999999,8.517155483044681e-06,0.997237979279057,C - Low Value
MIRRORED WALL ART TABLE LAMP,75.73,8.498078850210458e-06,0.9972464773579072,C - Low Value
VINTAGE ZINC PLANTER  ,75.67,8.491345920974849e-06,0.9972549687038281,C - Low Value
CLEAR MILKSHAKE GLASS,75.60000000000001,8.48349083686664e-06,0.997263452194665,C - Low Value
GREEN GEISHA GIRL ,75.0,8.416161544510555e-06,0.9972718683562094,C - Low Value
BLUE GEISHA GIRL ,75.0,8.416161544510555e-06,0.9972802845177539,C - Low Value
VINTAGE ENGRAVED HEART,75.0,8.416161544510555e-06,0.9972887006792983,C - Low Value
HILDA CANDY SPOT RABBIT,75.0,8.416161544510555e-06,0.9972971168408428,C - Low Value
"RUSTIC WOODEN CABINET, GLASS DOORS",74.85,8.399329221421533e-06,0.9973055161700642,C - Low Value
PAPER LANTERN 9 POINT HOLLY STAR 23,74.7,8.382496898332512e-06,0.9973138986669626,C - Low Value
ALUMINIUM HEART,74.7,8.382496898332512e-06,0.997322281163861,C - Low Value
LILY BROOCH AMETHYST COLOUR,74.25,8.331999929065449e-06,0.9973306131637901,C - Low Value
ROSE DU SUD CUSHION COVER ,74.25,8.331999929065449e-06,0.9973389451637192,C - Low Value
WOVEN BERRIES CUSHION COVER ,74.25,8.331999929065449e-06,0.9973472771636483,C - Low Value
BROWN KUKUI COCONUT SEED NECKLACE,74.0,8.303946057250414e-06,0.9973555811097056,C - Low Value
MOUSEY LONG LEGS SOFT TOY,73.94999999999999,8.298335282887406e-06,0.9973638794449885,C - Low Value
VINTAGE NOTEBOOK TRAVELOGUE,73.75,8.275892185435378e-06,0.9973721553371739,C - Low Value
HANGING BAUBLE T-LIGHT HOLDER LARGE,73.75,8.275892185435378e-06,0.9973804312293594,C - Low Value
VIP PASSPORT COVER ,73.5,8.247838313620344e-06,0.997388679067673,C - Low Value
DRAGONS BLOOD INCENSE,73.29,8.224273061295715e-06,0.9973969033407343,C - Low Value
4 SKY BLUE DINNER CANDLES,72.5,8.135622826360203e-06,0.9974050389635606,C - Low Value
SET OF 36 SPACEBOY PAPER DOILIES,72.5,8.135622826360203e-06,0.9974131745863869,C - Low Value
SILVER M.O.P ORBIT DROP EARRINGS,72.25,8.107568954545168e-06,0.9974212821553414,C - Low Value
POLYESTER FILLER PAD 65CMx65CM,72.25,8.107568954545168e-06,0.997429389724296,C - Low Value
SPOTTED WHITE NATURAL SEED NECKLACE,72.0,8.079515082730132e-06,0.9974374692393787,C - Low Value
FLOWERS TILE HOOK,71.82000000000001,8.059316295023308e-06,0.9974455285556737,C - Low Value
PINK KNITTED EGG COSY,71.75999999999999,8.052583365787699e-06,0.9974535811390395,C - Low Value
AMBER CHUNKY GLASS+BEAD NECKLACE,71.69999999999999,8.045850436552089e-06,0.997461626989476,C - Low Value
AMBER CHUNKY BEAD BRACELET W STRAP,71.6,8.034628887826075e-06,0.9974696616183639,C - Low Value
NECKLACE+BRACELET PINK BUTTERFLY,71.39999999999999,8.012185790374048e-06,0.9974776738041543,C - Low Value
NUMBER TILE VINTAGE FONT 9 ,71.28999999999999,7.999842086775431e-06,0.9974856736462411,C - Low Value
YELLOW POT PLANT CANDLE,71.05,7.972910369832998e-06,0.9974936465566109,C - Low Value
CHARLIE AND LOLA CHARLOTTE BAG,70.95,7.961688821106986e-06,0.997501608245432,C - Low Value
CONGRATULATIONS BUNTING,70.85000000000001,7.950467272380972e-06,0.9975095587127044,C - Low Value
STRIPY DESIGN SHOWER CAP,70.57,7.919046935948131e-06,0.9975174777596404,C - Low Value
PINK ROSEBUD PEARL BRACELET,70.35,7.8943595287509e-06,0.9975253721191691,C - Low Value
PINK SQUARE TABLE CLOCK,70.10000000000001,7.866305656935867e-06,0.9975332384248261,C - Low Value
WRAP BAD HAIR DAY,70.0,7.855084108209851e-06,0.9975410935089343,C - Low Value
BLUE WIRE SPIRAL CANDLE HOLDER,69.85,7.838251785120829e-06,0.9975489317607193,C - Low Value
ROUND PURPLE CLOCK WITH SUCKER,69.73,7.824785926649613e-06,0.997556756546646,C - Low Value
GREEN MURANO TWIST NECKLACE,69.64999999999999,7.815808687668802e-06,0.9975645723553337,C - Low Value
NUMBER TILE VINTAGE FONT 0,69.34,7.78102188661816e-06,0.9975723533772203,C - Low Value
ST TROPEZ NECKLACE,69.30000000000001,7.776533267127753e-06,0.9975801299104874,C - Low Value
WOVEN BUBBLE GUM CUSHION COVER,69.30000000000001,7.776533267127753e-06,0.9975879064437545,C - Low Value
SET OF 12 MINI BUNNIES IN A BUCKET,69.30000000000001,7.776533267127753e-06,0.9975956829770216,C - Low Value
WOVEN CANDY CUSHION COVER ,69.3,7.776533267127752e-06,0.9976034595102887,C - Low Value
"GREETING CARD,SQUARE, DOUGHNUTS",68.84,7.724914142988089e-06,0.9976111844244318,C - Low Value
4 BURGUNDY WINE DINNER CANDLES,68.75,7.714814749134676e-06,0.9976188992391809,C - Low Value
EASTER BUNNY WITH BASKET ON BACK,68.25,7.658707005504605e-06,0.9976265579461864,C - Low Value
ASSORTED FARMYARD ANIMALS IN BUCKET,68.06,7.637386062925179e-06,0.9976341953322493,C - Low Value
CAKE STAND VICTORIAN FILIGREE LARGE,68.0,7.63065313368957e-06,0.997641825985383,C - Low Value
BLACK VINT ART DEC CRYSTAL NECKLACE,68.0,7.63065313368957e-06,0.9976494566385167,C - Low Value
SILVER/NATURAL SHELL NECKLACE,68.0,7.63065313368957e-06,0.9976570872916504,C - Low Value
"FOLK ART GREETING CARD,pack/12",67.85000000000001,7.6138208106005495e-06,0.997664701112461,C - Low Value
ORIGAMI VANILLA INCENSE CONES,67.83,7.611576500855346e-06,0.9976723126889618,C - Low Value
CRYSTAL PAIR HEART HAIR SLIDES,67.5,7.5745453900595e-06,0.9976798872343519,C - Low Value
EASTER BUNNY HANGING GARLAND,67.5,7.5745453900595e-06,0.9976874617797419,C - Low Value
LUSH GREENS RIBBONS,67.5,7.5745453900595e-06,0.9976950363251319,C - Low Value
SMALL ZINC/GLASS CANDLEHOLDER,67.25,7.546491518244464e-06,0.9977025828166501,C - Low Value
BLUE BLOSSOM HAIR CLIP,67.2,7.5408807438814574e-06,0.997710123697394,C - Low Value
"ACRYLIC HANGING JEWEL,PINK",66.55,7.467940677162365e-06,0.9977175916380712,C - Low Value
BEACH HUT MIRROR,66.39,7.449986199200743e-06,0.9977250416242703,C - Low Value
WHITE  ROSEBUD PEARL BRACELET,65.7,7.372557512991247e-06,0.9977324141817834,C - Low Value
RASPBERRY ANT COPPER FLOWER NECKLAC,65.45,7.344503641176211e-06,0.9977397586854245,C - Low Value
PINK B'FLY C/COVER W BOBBLES,65.45,7.344503641176211e-06,0.9977471031890657,C - Low Value
PURPLE BERTIE GLASS BEAD BAG CHARM,65.39999999999999,7.338892866813203e-06,0.9977544420819325,C - Low Value
PACK/12 BLUE FOLKART CARDS,64.9,7.282785123183134e-06,0.9977617248670557,C - Low Value
BISCUIT TIN VINTAGE LEAF,64.56,7.244631857514686e-06,0.9977689694989132,C - Low Value
CRYSTAL DIAMANTE STAR BROOCH,64.35000000000001,7.221066605190057e-06,0.9977761905655185,C - Low Value
VINTAGE ENAMEL & CRYSTAL EARRINGS,64.35000000000001,7.221066605190057e-06,0.9977834116321237,C - Low Value
"DECORATION HEN ON NEST, HANGING",64.35,7.221066605190056e-06,0.9977906326987289,C - Low Value
16 PC CUTLERY SET PANTRY DESIGN,63.8,7.159348087196978e-06,0.9977977920468161,C - Low Value
EAU DE NILE JEWELLED T-LIGHT HOLDER,63.75,7.153737312833971e-06,0.9978049457841289,C - Low Value
SILVER LATTICE VANILLA CANDLE POT,63.75,7.153737312833971e-06,0.9978120995214418,C - Low Value
FINE SILVER NECKLACE W PASTEL FLOWE,63.75,7.153737312833971e-06,0.9978192532587546,C - Low Value
MONEY BOX FIRST ADE DESIGN,63.75,7.153737312833971e-06,0.9978264069960675,C - Low Value
BLUE SQUARE COMPACT MIRROR,63.75,7.153737312833971e-06,0.9978335607333804,C - Low Value
PINK METAL SWINGING BUNNY,63.74999999999999,7.1537373128339705e-06,0.9978407144706932,C - Low Value
TURQUOISE BERTIE GLASS BEAD CHARM,63.3,7.103240343566908e-06,0.9978478177110368,C - Low Value
"ACRYLIC JEWEL SNOWFLAKE, PINK",63.28000000000001,7.1009960338217064e-06,0.9978549187070707,C - Low Value
CHRISTMAS CRAFT HEART STOCKING ,63.0,7.069575697388866e-06,0.9978619882827681,C - Low Value
METAL RABBIT LADDER EASTER ,62.9,7.058354148662852e-06,0.9978690466369168,C - Low Value
SCOTTIES CHILDRENS APRON,62.699999999999996,7.035911051210823e-06,0.997876082547968,C - Low Value
MIDNIGHT BLUE GLASS/SILVER BRACELET,62.64999999999999,7.030300276847816e-06,0.9978831128482448,C - Low Value
BLACK/WHITE GLASS/SILVER BRACELET,62.64999999999999,7.030300276847816e-06,0.9978901431485216,C - Low Value
BLUE DISCO HANDBAG,62.629999999999995,7.0280559671026135e-06,0.9978971712044887,C - Low Value
PINK STRING CURTAIN WITH POLE,62.6,7.0246895024848096e-06,0.9979041958939913,C - Low Value
RED DAISY PAPER LAMPSHADE,62.5,7.013467953758796e-06,0.997911209361945,C - Low Value
SMALL HANGING GLASS+ZINC LANTERN,62.349999999999994,6.996635630669774e-06,0.9979182059975756,C - Low Value
ORIGAMI SANDLEWOOD INCENSE+FLOWER,62.150000000000006,6.974192533217747e-06,0.9979251801901089,C - Low Value
SET/6 POSIES PAPER CUPS,62.120000000000005,6.970826068599943e-06,0.9979321510161775,C - Low Value
TURQUOISE GLASS TASSLE BAG CHARM ,61.95000000000001,6.951749435765719e-06,0.9979391027656133,C - Low Value
ZINC HEART LATTICE CHARGER SMALL,61.95,6.951749435765718e-06,0.997946054515049,C - Low Value
A4 WALL TIDY BLUE OFFICE,61.86000000000001,6.9416500419123065e-06,0.9979529961650909,C - Low Value
FLOWERS HANDBAG blue and orange,61.25,6.873198594683619e-06,0.9979598693636856,C - Low Value
"WALL ART ,PUDDINGS ",61.2,6.867587820320613e-06,0.997966736951506,C - Low Value
SET OF 72 GREEN PAPER DOILIES,60.9,6.83392317414257e-06,0.9979735708746801,C - Low Value
SET OF 36 DOLLY GIRL PAPER DOILIES,60.9,6.83392317414257e-06,0.9979804047978542,C - Low Value
HANGING RIDGE GLASS T-LIGHT HOLDER,60.84,6.8271902449069624e-06,0.9979872319880991,C - Low Value
ORIENTAL RED CUSHION COVER ,60.45,6.7834262048755076e-06,0.997994015414304,C - Low Value
CUBIC MUG FLOCK BLUE ON BROWN,60.33,6.76996034640429e-06,0.9980007853746504,C - Low Value
PIG MUG IN TWO COLOUR DESIGNS,60.04,6.73741785509885e-06,0.9980075227925055,C - Low Value
ELVIS WALLHANGING / CURTAIN,60.0,6.732929235608444e-06,0.9980142557217411,C - Low Value
"BATHROOM SCALES, TROPICAL BEACH",60.0,6.732929235608444e-06,0.9980209886509767,C - Low Value
MIDNIGHT BLUE VINTAGE EARRINGS,60.0,6.732929235608444e-06,0.9980277215802122,C - Low Value
PAIR BUTTERFLY HAIR CLIPS,60.0,6.732929235608444e-06,0.9980344545094478,C - Low Value
"BREAD BIN, DINER STYLE, IVORY",59.8,6.7104861381564155e-06,0.998041164995586,C - Low Value
"BREAD BIN, DINER STYLE, MINT",59.8,6.7104861381564155e-06,0.9980478754817242,C - Low Value
PINK MURANO TWIST NECKLACE,59.699999999999996,6.699264589430401e-06,0.9980545747463136,C - Low Value
PINK PAISLEY CUSHION COVER ,59.5,6.676821491978373e-06,0.9980612515678057,C - Low Value
WOVEN SUNSET CUSHION COVER ,59.400000000000006,6.66559994325236e-06,0.9980679171677489,C - Low Value
PINK BUTTERFLY CUSHION COVER ,59.400000000000006,6.66559994325236e-06,0.9980745827676921,C - Low Value
I LOVE LONDON WALL ART,59.400000000000006,6.66559994325236e-06,0.9980812483676353,C - Low Value
RUSTIC STRAWBERRY JAMPOT SMALL,59.39999999999999,6.665599943252359e-06,0.9980879139675786,C - Low Value
WAY OUT METAL SIGN ,59.39999999999999,6.665599943252359e-06,0.9980945795675218,C - Low Value
AMBER DROP EARRINGS W LONG BEADS,59.00000000000001,6.620713748348304e-06,0.9981012002812701,C - Low Value
ENGLISH ROSE METAL WASTE BIN,59.0,6.620713748348303e-06,0.9981078209950185,C - Low Value
PINK & WHITE ROSEBUD RING,58.900000000000006,6.60949219962229e-06,0.9981144304872182,C - Low Value
PARTY TIME DESIGN FLANNEL,58.9,6.609492199622289e-06,0.9981210399794178,C - Low Value
"TUMBLER, BAROQUE",58.85999999999999,6.605003580131882e-06,0.998127644982998,C - Low Value
GARDEN PATH POCKET BOOK,58.65,6.581438327807254e-06,0.9981342264213258,C - Low Value
CLEAR ACRYLIC FACETED BANGLE,58.6,6.575827553444247e-06,0.9981408022488792,C - Low Value
CD WALL TIDY RED FLOWERS,58.56,6.571338933953842e-06,0.9981473735878132,C - Low Value
SET OF 36 PANTRY PAPER DOILIES,58.019999999999996,6.510742570833365e-06,0.9981538843303841,C - Low Value
SMOKEY GREY COLOUR GLASS,57.99999999999999,6.508498261088162e-06,0.9981603928286452,C - Low Value
BLACK ORANGE SQUEEZER,57.96,6.504009641597757e-06,0.9981668968382869,C - Low Value
RETRO PINK BALL ASHTRAY ,57.5,6.452390517458092e-06,0.9981733492288043,C - Low Value
TOP SECRET PEN SET,57.5,6.452390517458092e-06,0.9981798016193217,C - Low Value
SET 4 NURSERY DES ROUND BOXES,57.25,6.424336645643057e-06,0.9981862259559674,C - Low Value
CUBIC MUG FLOCK PINK ON BROWN,57.18,6.416481561534847e-06,0.9981926424375289,C - Low Value
PAIR OF ENAMEL BUTTERFLY HAIRCLIP,56.95,6.3906719994650146e-06,0.9981990331095284,C - Low Value
TEATIME PEN CASE & PENS,56.949999999999996,6.390671999465014e-06,0.9982054237815279,C - Low Value
PINK/PURPLE CIRCLE CURTAIN,56.52,6.342419339943155e-06,0.9982117662008678,C - Low Value
BLUE TABLE RUN FLOWER,56.25,6.3121211583829165e-06,0.9982180783220262,C - Low Value
BLUE TRAVEL FIRST AID KIT,56.1,6.295288835293895e-06,0.9982243736108616,C - Low Value
SET OF 3 CONEY ISLAND OVAL BOXES,55.95,6.278456512204874e-06,0.9982306520673738,C - Low Value
"LETTER ""A"" BLING KEY RING",55.71,6.25152479526244e-06,0.9982369035921691,C - Low Value
CLASSICAL ROSE TABLE LAMP,55.7,6.250402640389839e-06,0.9982431539948095,C - Low Value
"FLOWER GLASS GARLD NECKL36""AMETHYST",55.650000000000006,6.244791866026832e-06,0.9982493987866755,C - Low Value
RECIPE BOX WITH METAL HEART,55.65,6.244791866026831e-06,0.9982556435785416,C - Low Value
AMETHYST DIAMANTE EXPANDABLE RING,55.25,6.199905671122775e-06,0.9982618434842127,C - Low Value
ROSE DU SUD DRAWSTRING BAG,55.25,6.199905671122775e-06,0.9982680433898837,C - Low Value
SWEET PUDDING STICKER SHEET,55.24999999999999,6.1999056711227745e-06,0.9982742432955548,C - Low Value
BLACK SMALL GLASS CAKE STAND,54.99,6.170729644435139e-06,0.9982804140251993,C - Low Value
COLUMBIAN CUBE CANDLE,54.599999999999994,6.126965604403683e-06,0.9982865409908037,C - Low Value
WOVEN FROST CUSHION COVER,54.45,6.1101332813146635e-06,0.998292651124085,C - Low Value
LILY BROOCH OLIVE COLOUR,54.45,6.1101332813146635e-06,0.9982987612573664,C - Low Value
CHRYSANTHEMUM POCKET BOOK ,54.4,6.104522506951656e-06,0.9983048657798733,C - Low Value
"RETRO ""TEA FOR ONE"" ",54.3,6.093300958225641e-06,0.9983109590808316,C - Low Value
GOLD FABRIC MIRROR,54.21000000000001,6.08320156437223e-06,0.9983170422823959,C - Low Value
BLACK CHERRY LIGHTS,54.0,6.0596363120476e-06,0.998323101918708,C - Low Value
BLUE TILED TRAY,54.0,6.0596363120476e-06,0.99832916155502,C - Low Value
WHITE VINTAGE CRYSTAL BRACELET,54.0,6.0596363120476e-06,0.9983352211913321,C - Low Value
SPACEBOY MINI RUCKSACK,53.95,6.054025537684593e-06,0.9983412752168698,C - Low Value
WAKE UP COCKEREL TILE HOOK,53.85,6.042803988958578e-06,0.9983473180208587,C - Low Value
ZINC HEART LATTICE TRAY OVAL ,53.550000000000004,6.009139342780537e-06,0.9983533271602015,C - Low Value
HEART BUTTONS JEWELLERY BOX,53.550000000000004,6.009139342780537e-06,0.9983593362995443,C - Low Value
GREEN FERN POCKET BOOK,53.55,6.009139342780536e-06,0.9983653454388871,C - Low Value
BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,5.92497772733543e-06,0.9983712704166144,C - Low Value
FOLK ART METAL HEART T-LIGHT HOLDER,52.760000000000005,5.920489107845025e-06,0.9983771909057223,C - Low Value
BLUE CLIMBING HYDRANGA ART FLOWER,52.5,5.891313081157388e-06,0.9983830822188035,C - Low Value
DIAMANTE NECKLACE PURPLE,52.5,5.891313081157388e-06,0.9983889735318846,C - Low Value
FIRE POLISHED GLASS BRACELET GREEN,52.5,5.891313081157388e-06,0.9983948648449658,C - Low Value
CREAM CLIMBING HYDRANGA ART FLOWER,52.5,5.891313081157388e-06,0.9984007561580469,C - Low Value
HELLO SAILOR BATHROOM SET,52.5,5.891313081157388e-06,0.9984066474711281,C - Low Value
DOORKNOB CERAMIC IVORY,52.199999999999996,5.857648434979346e-06,0.998412505119563,C - Low Value
RETO LEAVES MAGNETIC SHOPPING LIST,52.199999999999996,5.857648434979346e-06,0.998418362767998,C - Low Value
ORIGAMI OPIUM INCENSE/CANDLE SET ,52.05,5.8408161118903245e-06,0.9984242035841099,C - Low Value
VINTAGE BEAD COSMETIC BAG ,51.82,5.815006549820493e-06,0.9984300185906597,C - Low Value
FRENCH CHATEAU SMALL FRUITBOWL,51.599999999999994,5.790319142623261e-06,0.9984358089098023,C - Low Value
RETRO BROWN BALL ASHTRAY ,51.25,5.751043722082213e-06,0.9984415599535245,C - Low Value
SPACE CADET BLACK,51.21,5.746555102591807e-06,0.998447306508627,C - Low Value
NECKLACE+BRACELET SET BLUE HIBISCUS,51.0,5.722989850267177e-06,0.9984530294984773,C - Low Value
BLACK GEMSTONE NECKLACE 45CM,51.0,5.722989850267177e-06,0.9984587524883275,C - Low Value
SILVER LARIAT BLACK STONE EARRINGS,51.0,5.722989850267177e-06,0.9984644754781777,C - Low Value
TEATIME FUNKY FLOWER BACKPACK FOR 2,50.849999999999994,5.706157527178156e-06,0.9984701816357049,C - Low Value
DIAMANTE BOW BROOCH BLACK COLOUR,50.8,5.700546752815149e-06,0.9984758821824578,C - Low Value
5 STRAND GLASS NECKLACE BLACK,50.8,5.700546752815149e-06,0.9984815827292106,C - Low Value
VINTAGE PHOTO ALBUM PARIS DAYS,50.8,5.700546752815149e-06,0.9984872832759635,C - Low Value
GREEN EASTER EGG HUNT START POST,50.699999999999996,5.689325204089134e-06,0.9984929726011675,C - Low Value
S/3 POT POURI CUSHIONS BLUE COLOURS,50.400000000000006,5.655660557911093e-06,0.9984986282617254,C - Low Value
FUSCHIA VOILE POINTY SHOE DEC,50.31,5.64556116405768e-06,0.9985042738228894,C - Low Value
PINK FEATHERS CURTAIN,50.28,5.642194699439876e-06,0.9985099160175889,C - Low Value
COLOURFUL FLOWER FRUIT BOWL,50.25,5.6388282348220716e-06,0.9985155548458237,C - Low Value
GREEN GLASS TASSLE BAG CHARM,50.150000000000006,5.627606686096059e-06,0.9985211824525098,C - Low Value
DROP DIAMANTE EARRINGS PURPLE,50.150000000000006,5.627606686096059e-06,0.9985268100591959,C - Low Value
LARGE ZINC GLASS CANDLEHOLDER,49.980000000000004,5.608530053261834e-06,0.9985324185892491,C - Low Value
CRYSTAL FROG PHONE CHARM,49.93,5.6029192788988265e-06,0.998538021508528,C - Low Value
VEGETABLE MAGNETIC  SHOPPING LIST,49.8,5.588331265555008e-06,0.9985436098397935,C - Low Value
CORDIAL JUG,49.5,5.554666619376966e-06,0.9985491645064128,C - Low Value
DECROTIVEVINTAGE COFFEE GRINDER BOX,49.5,5.554666619376966e-06,0.9985547191730322,C - Low Value
CHRISTMAS TREE T-LIGHT HOLDER,49.3,5.532223521924937e-06,0.9985602513965541,C - Low Value
PINK FLOWERS RABBIT EASTER,48.95,5.492948101383889e-06,0.9985657443446555,C - Low Value
BUTTONS AND STRIPES NOTEBOOK ,48.75,5.470505003931861e-06,0.9985712148496594,C - Low Value
CAKE SHOP  STICKER SHEET,48.449999999999996,5.436840357753818e-06,0.9985766516900172,C - Low Value
LITTLE GREEN MONSTER SOFT TOY,48.449999999999996,5.436840357753818e-06,0.998582088530375,C - Low Value
CAKES AND RABBITS DESIGN FLANNEL ,48.449999999999996,5.436840357753818e-06,0.9985875253707328,C - Low Value
PURPLE DRESS JEWELLERY STAND,48.19,5.4076643310661814e-06,0.9985929330350639,C - Low Value
BILI NUT AND WOOD NECKLACE,48.0,5.386343388486755e-06,0.9985983193784524,C - Low Value
"FLOWER GLASS GARLAND NECKL.36""BLUE",47.7,5.352678742308713e-06,0.9986036720571948,C - Low Value
FLOWER GARLAND NECKLACE RED,47.7,5.352678742308713e-06,0.9986090247359372,C - Low Value
"WALL ART , LOVES' SECRET ",47.6,5.341457193582699e-06,0.9986143661931307,C - Low Value
TURQUOISE HEART OF GLASS BRACELET,47.6,5.341457193582699e-06,0.9986197076503243,C - Low Value
RUBY GLASS CLUSTER BRACELET,47.6,5.341457193582699e-06,0.9986250491075178,C - Low Value
"LARGE CAKE TOWEL, CHOCOLATE SPOTS",47.25,5.302181773041649e-06,0.9986303512892909,C - Low Value
LOVE POTION MASALA INCENSE,47.25,5.302181773041649e-06,0.998635653471064,C - Low Value
